episode,task_type,target_id,instruction,visual_perturbation,perturbation,ensemble_mode,temporal_profile,ensemble_decay,max_prediction_age,grounding_shift_reset_threshold_m,execution_mode,uses_privileged_execution_assistance,uses_privileged_perturbation_oracle,scene_seed,scene_rejections,task_success,clean_success,task_success_step,clean_success_step,wrong_object_contact,wrong_object_contact_ids,first_wrong_object_contact_step,steps,termination,failure_category,mean_grounding_error_cm,max_grounding_error_cm,final_grounding_error_cm,final_predicted_target_x,final_predicted_target_y,final_predicted_target_z,mean_target_class_accuracy,min_eef_target_distance,gripper_close_step,target_contact,first_target_contact_step,target_motion_detected,grasped_once,first_grasp_step,first_grasp_lost_step,collateral_object_contact,collateral_contact_ids,wrong_object_moved,wrong_object_moved_ids,first_wrong_object_movement_step,max_wrong_object_displacement,max_wrong_displacement_by_id_json,max_target_height,min_target_height,min_target_uprightness,target_toppled,final_target_height,push_forward_displacement,push_lateral_displacement,action_clip_rate,safety_intervention_rate,workspace_violation_rate,recovery_cycles,mean_pose_action_norm,latest_only_rate,mean_oldest_prediction_age,max_oldest_prediction_age,mean_temporal_contributors,mean_latest_prediction_weight,phase_transition_count,grounding_shift_resets,grounding_reset_steps_json,stale_predictions_discarded,diagnostic_trace_enabled,phase_transition_trace_json,contact_event_trace_json,target_prediction_trace_json
77,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1429901963,0,1,1,70,76,0,,0,76,success,success,0.4337077057013076,1.1784832624445964,0.4370801225657233,-0.05125406011939049,0.01632237248122692,0.9014553427696228,1.0,0.0019072443943183605,55,1,60,1,1,61,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002367523149393897}",0.9052315396823694,0.8206096551667561,0.9999564345594081,0,0.9052315396823694,0.0,0.008013399585815846,0.0,0.0,0.0,0,0.3378286831228014,0.7105263157894737,0.7894736842105263,3,1.7894736842105263,0.8792010602370532,3,5,[],350,0,[],[],[]
78,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2064069453,2,1,1,73,73,0,,0,73,success,success,0.4337012169345748,0.9549748009957708,0.13341590949825988,0.02959255315363407,-0.16809163987636566,0.8260456919670105,1.0,0.03511022693824234,1,1,62,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002354928848088034}",0.8280000000000001,0.8255789380755925,1.0,0,0.8258682801534026,0.07795029083282104,0.001632340796863646,0.136986301369863,0.0,0.0,0,0.4693726841505219,0.547945205479452,1.178082191780822,3,2.1780821917808217,0.8159590245074861,3,4,[],300,0,[],[],[]
79,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2015841291,0,1,1,78,84,0,,0,84,success,success,0.4201948151004699,1.9267986694221897,1.5329716721069808,0.019466299563646317,-0.0252324640750885,0.8941233158111572,1.0,0.0018222907036245387,63,1,68,1,1,69,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002352216346674662}",0.9072274592765412,0.8206096551667561,0.9999875782184589,0,0.9072274592765412,0.0,0.004961864166380908,0.047619047619047616,0.0,0.0,0,0.4088345860731054,0.6428571428571429,1.0,3,2.0,0.8483513563306866,3,6,[],356,0,[],[],[]
80,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,713675200,19,1,1,75,75,0,,0,75,success,success,0.45830685071577854,0.8772308260952907,0.5512424946303387,-0.08684337139129639,0.15775388479232788,0.8253135681152344,1.0,0.03833166869343726,1,1,62,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023579160688045483}",0.8280000000000001,0.8230108315387901,1.0,0,0.8259084612905045,0.0729607835465514,0.0015238236813964762,0.37333333333333335,0.0,0.0,0,0.602666405248064,0.7066666666666667,0.8,3,1.8,0.8775904077068807,3,3,[],246,0,[],[],[]
81,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,849060100,0,1,1,75,81,0,,0,81,success,success,0.8508936041689973,1.8501684486266867,0.9445981943744686,-0.07231485843658447,0.12565922737121582,0.8988400101661682,1.0,0.008269703415727804,62,1,65,1,1,66,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9054553982448389,0.821629449825823,0.9999464905890321,0,0.9054553982448389,0.0,0.00587895936745458,0.0,0.0,0.0,0,0.3795043624730466,0.654320987654321,0.9629629629629629,3,1.962962962962963,0.8537155011523119,3,7,[],357,0,[],[],[]
82,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,381578471,0,1,1,77,83,0,,0,83,success,success,0.7412682396384943,2.7500111520169632,2.7500111520169632,-0.02531997114419937,-0.12102624028921127,0.8937534689903259,1.0,0.003438268771623964,63,1,66,1,1,68,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023710632670274085}",0.9071433700821897,0.825488156786372,1.0,0,0.9071433700821897,0.0,0.004127289702868011,0.0,0.0,0.0,0,0.3774917477539837,0.6385542168674698,1.0120481927710843,3,2.0120481927710845,0.8465242642382852,3,5,[],319,0,[],[],[]
83,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,960613345,9,1,1,88,88,0,,0,88,success,success,0.2878353111924572,0.804573936158322,0.3400980086105749,-0.002972584217786789,-0.15517602860927582,0.8220528364181519,1.0,0.03270774765144892,1,1,73,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023712774539989363}",0.8240000000000001,0.8206096551667561,0.999961579707815,0,0.8220030181706172,0.08152270614162507,0.0059058720311566375,0.11363636363636363,0.0,0.0,0,0.4418227430317588,0.6022727272727273,1.125,3,2.125,0.8299762474758942,2,1,[],190,0,[],[],[]
84,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1977909742,0,1,1,80,85,0,,0,85,success,success,0.4014488615725725,1.3308243065371608,0.4745580257369978,0.07459935545921326,-0.05343569442629814,0.8985835313796997,1.0,0.001396432771603472,66,1,70,1,1,71,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023466557308099195}",0.9034460311630395,0.825584586465702,1.0,0,0.9034460311630395,0.0,0.002464666755781065,0.047058823529411764,0.0,0.0,0,0.39204172071568893,0.6235294117647059,1.0588235294117647,3,2.0588235294117645,0.8396714384731537,3,4,[],333,0,[],[],[]
85,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1395879836,19,1,1,160,160,0,,0,160,success,success,1.1781739551924035,2.1617988414233857,1.66106109120894,-0.09450215101242065,-0.19022023677825928,0.8257372379302979,1.0,0.034881122380387916,1,1,57,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023811196431669916}",0.8280000000000001,0.8240153050942575,1.0,0,0.8256346085008031,0.075905537959042,0.004914830186541397,0.20625,0.0,0.0,1,0.46248131389855623,0.81875,0.46875,3,1.46875,0.9269335851108067,7,7,[],579,0,[],[],[]
86,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,386327252,0,1,1,87,92,0,,0,92,success,success,0.795122710583594,2.1806375772579947,1.0903235038172894,0.13393321633338928,-0.060113415122032166,0.9085814356803894,1.0,0.0025389481408025706,72,1,76,1,1,78,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002354844451643747}",0.9039171504420819,0.8206096551667561,0.9999677211412745,0,0.9039171504420819,0.0,0.000749986926400367,0.09782608695652174,0.0,0.0,0,0.4205147223395205,0.5869565217391305,1.173913043478261,3,2.1739130434782608,0.8228668183210793,3,4,[],265,0,[],[],[]
87,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1737979899,0,1,1,81,87,0,,0,87,success,success,0.9304942467075041,2.3841900773458513,1.7509632321978268,-0.12965959310531616,0.11762938648462296,0.8964582681655884,1.0,0.010892902280172917,67,1,69,1,1,72,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023211333189323015}",0.9058539464371218,0.8255289453451035,1.0,0,0.9058539464371218,0.0,0.014738864831705868,0.0,0.0,0.0,0,0.3675484479477759,0.6781609195402298,0.896551724137931,3,1.896551724137931,0.8638040872797386,3,9,[],360,0,[],[],[]
88,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,746021691,0,1,1,78,83,0,,0,83,success,success,0.45120936326070843,1.1162639235005833,0.6495357751218725,0.04032435640692711,-0.12330695986747742,0.9003007411956787,1.0,0.0024765436212160637,64,1,68,1,1,69,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023682574846626767}",0.903012845989898,0.8254777345103399,1.0,0,0.903012845989898,0.0,0.003536867461212978,0.0,0.0,0.0,0,0.4079927296681425,0.6265060240963856,1.0481927710843373,3,2.0481927710843375,0.8411661819397334,3,5,[],332,0,[],[],[]
89,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1515349671,7,1,1,86,86,0,,0,86,success,success,0.5735189054919138,1.2179945679449828,0.3842041767021179,0.21103650331497192,-0.10511676967144012,0.8248714208602905,1.0,0.040154385950791634,1,1,71,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8259521458090898,0.8216430169917387,0.9941636970615946,0,0.8229880103102554,0.08662154730701738,0.0027779389314741415,0.046511627906976744,0.19767441860465115,0.0,0,0.45232564515780954,0.6046511627906976,1.1162790697674418,3,2.116279069767442,0.8311933791704473,3,4,[],300,0,[],[],[]
90,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1609767995,0,1,1,75,75,0,,0,75,success,success,0.7068690199982408,1.8725259135268353,1.7670606935928492,0.13739684224128723,0.1861094981431961,0.8257415294647217,1.0,0.034966953072530185,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023738265573109577}",0.8280000000000001,0.825584586465702,1.0,0,0.8259051744581253,0.08258328574501395,0.004028678786803082,0.10666666666666667,0.013333333333333334,0.0,0,0.47183890955146457,0.56,1.1333333333333333,3,2.1333333333333333,0.8258759017460409,3,6,[],321,0,[],[],[]
91,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,86779222,14,1,1,78,78,0,,0,78,success,success,0.9011391413196332,1.6977523202234204,1.5853873044328701,-0.08402614295482635,0.19071336090564728,0.8226331472396851,1.0,0.03849646309963287,1,1,63,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216278341684521,0.999981760587616,0,0.8220395592265944,0.07129717625534089,0.0022399272971588184,0.20512820512820512,0.19230769230769232,0.0,0,0.5242609112863295,0.6666666666666666,0.8461538461538461,3,1.8461538461538463,0.8672248219239546,3,3,[],314,0,[],[],[]
92,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1107401731,1,1,1,79,85,0,,0,85,success,success,0.5895074949042141,1.5066495484494278,1.4282438582536174,0.09681831300258636,-0.07947644591331482,0.9091396331787109,1.0,0.0016951140582516485,66,1,69,1,1,70,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9058835133321657,0.8216347102281294,0.9999115299501682,0,0.9058835133321657,0.0,0.00340032666724232,0.058823529411764705,0.0,0.0,0,0.4158951747137429,0.611764705882353,1.0941176470588236,3,2.0941176470588236,0.8344394286992738,3,4,[],366,0,[],[],[]
93,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1450959705,1,1,1,81,81,0,,0,81,success,success,0.5600420643322749,2.51470339819944,2.51470339819944,-0.09857772290706635,0.2059653252363205,0.8225213885307312,1.0,0.030785315090282074,1,1,61,1,1,76,78,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002365239365483395}",0.8249364441650258,0.8206096551667561,0.9896530102887482,0,0.8248361273928683,0.08310878798907093,0.004579004623873034,0.19753086419753085,0.07407407407407407,0.0,0,0.5697656191877153,0.7160493827160493,0.7777777777777778,3,1.7777777777777777,0.8811674042868672,2,5,[],387,0,[],[],[]
94,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1979109207,0,1,1,80,85,0,,0,85,success,success,0.604106177942667,1.8394130921550949,1.8394130921550949,-0.00959710218012333,-0.08232781291007996,0.9082733988761902,1.0,0.005251322035332085,65,1,67,1,1,71,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002368435637990749}",0.9033318073376186,0.8253906606149032,1.0,0,0.9033318073376186,0.0,0.0035622238578025206,0.0,0.0,0.0,0,0.3210562566229588,0.6823529411764706,0.8823529411764706,3,1.8823529411764706,0.8658314873425537,3,4,[],283,0,[],[],[]
95,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,464444486,0,1,1,76,82,0,,0,82,success,success,0.9887186152644417,2.1334582778173776,1.0571215421653102,-0.14217156171798706,0.08596386015415192,0.9086271524429321,1.0,0.009302678741454662,62,1,61,1,1,68,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002334380222512961}",0.906639755909664,0.8254591484867648,1.0,0,0.906639755909664,0.0,0.01107193523292436,0.0,0.0,0.0,0,0.3333109939098593,0.6951219512195121,0.8414634146341463,3,1.8414634146341464,0.8717697327521542,3,6,[],321,0,[],[],[]
96,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1825561183,8,1,1,77,77,0,,0,77,success,success,0.6469920719551449,1.2217482420532308,0.9706668508137897,0.18010929226875305,0.12561655044555664,0.8261603713035583,1.0,0.0356917250160114,1,1,73,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023744005282042915}",0.8280000000000001,0.825584586465702,1.0,0,0.8259063838077062,0.09355738672088708,0.0043053441393929625,0.1038961038961039,0.012987012987012988,0.0,0,0.4705870146636417,0.5584415584415584,1.1688311688311688,3,2.168831168831169,0.8192957073224685,3,6,[],320,0,[],[],[]
97,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,616768690,2,1,1,83,83,0,,0,83,success,success,0.4281713805084635,1.0549680456274433,0.7550077246084476,0.07278287410736084,-0.13014134764671326,0.8221384882926941,1.0,0.03168009012539253,1,1,67,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002378974053195212}",0.8240000000000001,0.8206096551667561,0.9998862861539237,0,0.8220217738105341,0.08167957509218529,0.007153188717284931,0.04819277108433735,0.13253012048192772,0.0,0,0.4079042072277239,0.6265060240963856,1.0481927710843373,3,2.0481927710843375,0.8411661819397334,3,0,[],0,0,[],[],[]
98,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,715927008,1,1,1,81,86,0,,0,86,success,success,0.8614848550215424,2.402483251679967,1.0130946403723937,0.08021518588066101,0.10770159959793091,0.9059313535690308,1.0,0.0021940240056859853,67,1,71,1,1,72,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023294779592208693}",0.9029727404547115,0.825486165802611,1.0,0,0.9029727404547115,0.0,0.0027099756983629776,0.046511627906976744,0.0,0.0,0,0.4103908121485337,0.6162790697674418,1.0813953488372092,3,2.0813953488372094,0.8363645516213752,3,4,[],358,0,[],[],[]
99,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2076749611,4,1,1,82,82,0,,0,82,success,success,0.912203191832246,1.8629746424043678,1.6540554982629387,-0.06844878196716309,-0.19738338887691498,0.8260093331336975,1.0,0.03516385615184216,1,1,71,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023872178908445037}",0.8280000000000001,0.825584586465702,1.0,0,0.8258990824300098,0.07533892364843274,0.0035488832743306286,0.3048780487804878,0.0,0.0,0,0.5088936567441055,0.5121951219512195,1.3170731707317074,3,2.317073170731707,0.7977737131603815,3,3,[],228,0,[],[],[]
100,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2106103319,0,1,1,71,76,0,,0,76,success,success,0.5382208326197432,2.2867459062020883,0.4806396010451129,-0.07193651795387268,-0.016811558976769447,0.8981257081031799,1.0,0.00396104120910094,56,1,61,1,1,62,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023727999130909944}",0.9033008584837788,0.8206096551667561,0.9999355356783894,0,0.9033008584837788,0.0,0.008838123633355463,0.0,0.0,0.0,0,0.3350507752931514,0.6973684210526315,0.8289473684210527,3,1.8289473684210527,0.8733494703583716,3,4,[],317,0,[],[],[]
101,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,561087558,2,1,1,105,105,0,,0,105,success,success,0.7156135384651711,1.7753513919917676,0.9745609238052054,-0.13374480605125427,-0.1851215958595276,0.8240246772766113,1.0,0.04901431169647884,1,1,90,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216172739362629,0.9999715057629146,0,0.8229519834674607,0.08778274264315,0.0023936879483466827,0.13333333333333333,0.1523809523809524,0.0,0,0.43450153108403533,0.4666666666666667,1.542857142857143,3,2.5428571428571427,0.7685597364905041,2,3,[],321,0,[],[],[]
102,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,993505360,18,1,1,78,78,0,,0,78,success,success,0.8223755421544712,2.5666194721325177,2.096921589904319,-0.1180817186832428,-0.2060116082429886,0.823478639125824,1.0,0.038259555398346135,1,1,63,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216670027768184,0.9999621013198521,0,0.8222719167664476,0.07429417413845174,0.00023989321196919746,0.21794871794871795,0.14102564102564102,0.0,0,0.5360564376839099,0.6282051282051282,1.0,3,2.0,0.8444186254737084,3,3,[],321,0,[],[],[]
103,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,212282872,4,0,0,0,0,1,C,162,200,horizon,wrong_object_contact,1.997803646445669,5.4081549849492125,1.0680174910267781,-0.11289460957050323,0.13103173673152924,0.8257405161857605,1.0,0.035377873964215774,1,1,59,1,0,0,0,0,,0,,0,0.006807225458563419,"{""A"":0.0033903448332439634,""C"":0.006807225458563419}",0.8280000000000001,0.8232083680936845,1.0,0,0.8259108425287657,0.060078972910750934,0.03226467596308578,0.17,0.0,0.0,2,0.47663426265977477,0.85,0.42,3,1.42,0.9363075696588882,8,15,[],1071,0,[],[],[]
104,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,989178207,0,1,1,74,80,0,,0,80,success,success,0.6469218908923594,2.7940168828161265,1.3987636992497994,-0.10203024744987488,0.065487802028656,0.9077080488204956,1.0,0.013407813466147956,60,1,61,1,1,66,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002375338669040616}",0.9037941438902335,0.8206096551667561,0.999718022041634,0,0.9037941438902335,0.0,0.014714491370133925,0.025,0.0,0.0,0,0.3907826306660632,0.7,0.825,3,1.825,0.8741229864557056,3,10,[],379,0,[],[],[]
105,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,489551330,0,1,1,75,81,0,,0,81,success,success,0.7579767340060181,1.836989180791528,1.6624172682105673,0.00239510927349329,-0.035499267280101776,0.9099828004837036,1.0,0.002053073410596157,61,1,65,1,1,66,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023826797610236677}",0.9063014342246386,0.8255730071413777,1.0,0,0.9063014342246386,0.0,0.00416811111667815,0.0,0.0,0.0,0,0.33767264108270956,0.6666666666666666,0.9259259259259259,3,1.9259259259259258,0.859205881779223,3,2,[],314,0,[],[],[]
106,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,353063097,0,1,1,86,91,0,,0,91,success,success,1.4237342094221221,4.829618791615388,1.4919368091858813,0.09812921285629272,-0.12938044965267181,0.8927304744720459,1.0,0.009800449826485527,71,1,76,1,1,77,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023622152809805582}",0.9030457165572392,0.8206096551667561,0.9999457653821082,0,0.9030457165572392,0.0,0.0014563848300272212,0.07692307692307693,0.0,0.0,0,0.4528387219298349,0.5714285714285714,1.2197802197802199,3,2.21978021978022,0.8160332577446098,3,8,[],772,0,[],[],[]
107,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,850840589,3,1,1,78,78,0,,0,78,success,success,0.6804567668731237,1.2535213746056724,0.8222259949794062,0.18587501347064972,0.15983262658119202,0.8258510231971741,1.0,0.0352243295012329,1,1,69,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023559914897211044}",0.8280000000000001,0.825584586465702,1.0,0,0.8259105738179584,0.09473267776305744,0.005477157571758419,0.1282051282051282,0.01282051282051282,0.0,0,0.4986815720880537,0.5512820512820513,1.2307692307692308,3,2.230769230769231,0.8102093307983395,3,5,[],284,0,[],[],[]
108,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1160453671,3,1,1,81,81,0,,0,81,success,success,0.5644912656827367,1.0189125696165522,0.44699152134769926,0.1440538614988327,0.13605836033821106,0.8219853043556213,1.0,0.031005518208736343,1,1,66,1,1,67,68,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002360832637293405}",0.8240000000000001,0.8206096551667561,0.9998241035864339,0,0.8220152005295905,0.08617813991704817,0.0006808502923065145,0.012345679012345678,0.12345679012345678,0.0,0,0.42318512944905556,0.654320987654321,0.9629629629629629,3,1.962962962962963,0.8537155011523119,2,0,[],0,0,[],[],[]
109,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,190533731,27,1,1,78,78,0,,0,78,success,success,0.6909046234884035,2.067093305896954,1.0107744902149762,-0.09437243640422821,0.1370631456375122,0.821789562702179,1.0,0.03838861602908159,1,1,63,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216320359590539,0.9999544678794337,0,0.8229656129282098,0.091220072094441,0.006769516903164913,0.20512820512820512,0.14102564102564102,0.0,0,0.55804186049191,0.6923076923076923,0.8461538461538461,3,1.8461538461538463,0.8708953707238006,2,1,[],190,0,[],[],[]
110,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,176460955,0,1,1,79,85,0,,0,85,success,success,0.6091995281761388,1.506118915309958,1.1779996729997453,-0.11390155553817749,0.1078280508518219,0.8992618918418884,1.0,0.011100677881016565,65,1,65,1,1,70,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002362888786580008}",0.9068356394835406,0.8254955642105499,1.0,0,0.9068356394835406,0.0,0.011997222674267807,0.0,0.0,0.0,0,0.3523795787905185,0.6941176470588235,0.8470588235294118,3,1.8470588235294119,0.8710634971164335,3,7,[],391,0,[],[],[]
111,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1406154584,0,1,1,79,84,0,,0,84,success,success,0.627475826251555,2.0116458483364,0.233466311636635,0.0819614827632904,0.10534457862377167,0.8991428017616272,1.0,0.0019286794246771112,64,1,69,1,1,70,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002353058175839343}",0.9023087535321809,0.8206096551667561,0.9999592280223055,0,0.9023087535321809,0.0,0.002846307774983107,0.047619047619047616,0.0,0.0,0,0.43360154493870307,0.6190476190476191,1.0714285714285714,3,2.0714285714285716,0.8377627651216437,3,2,[],209,0,[],[],[]
112,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2000210436,0,1,1,84,89,0,,0,89,success,success,0.6010571174201209,2.5669714743298346,1.0757922847680965,0.09738093614578247,-0.01981222815811634,0.8917430639266968,1.0,0.0024646809197559766,69,1,74,1,1,75,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023484690883777757}",0.9029407094509462,0.8206096551667561,0.9999855014520589,0,0.9029407094509462,0.0,0.001087340311372308,0.07865168539325842,0.0,0.0,0,0.4411474565378582,0.6067415730337079,1.1123595505617978,3,2.1123595505617976,0.8318866267177379,3,2,[],352,0,[],[],[]
113,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,589249307,0,1,1,82,88,0,,0,88,success,success,0.48161149089188804,1.2381520660775898,0.5991155066523761,0.11415566504001617,0.08907344937324524,0.904710590839386,1.0,0.0008905055891074616,69,1,73,1,1,73,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9057758887643734,0.8216270836908063,0.9999282383960235,0,0.9057758887643734,0.0,0.002696812270023086,0.09090909090909091,0.0,0.0,0,0.43335843773996713,0.6022727272727273,1.125,3,2.125,0.8299762474758942,3,2,[],209,0,[],[],[]
114,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1798578278,0,1,1,78,84,0,,0,84,success,success,0.7023191704004317,1.7853490044115417,1.1882120204905946,0.028056049719452858,-0.10347483307123184,0.9049488306045532,1.0,0.0018741542249753615,65,1,68,1,1,69,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9045851509478712,0.8216283172546653,0.99997911522496,0,0.9045851509478712,0.0,0.0072419021137485095,0.0,0.0,0.0,0,0.38988320133356436,0.6309523809523809,1.0357142857142858,3,2.0357142857142856,0.8430570607261652,3,3,[],297,0,[],[],[]
115,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,261477481,0,1,1,78,78,0,,0,78,success,success,0.580547857685952,1.1100554317121012,1.0949010775547652,0.2114650011062622,-0.11246593296527863,0.8253799676895142,1.0,0.03562312135303396,1,1,76,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002353449297135933}",0.8280000000000001,0.8255837636936942,1.0,0,0.8258809554151308,0.08539670697204253,0.001817781259859146,0.14102564102564102,0.01282051282051282,0.0,0,0.4720043350160125,0.5641025641025641,1.1923076923076923,3,2.1923076923076925,0.8159108799109009,3,4,[],282,0,[],[],[]
